,timestamp,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,hour_of_day,day_of_week,day_of_month,month_of_year,demand
1231,2019-02-22 20:00:00,6,3,3,1,27,18,6,0,0,0,0,0,20,4,22,2,3
1232,2019-02-22 21:00:00,3,6,3,3,1,27,18,6,0,0,0,0,21,4,22,2,0
1233,2019-02-22 22:00:00,0,3,6,3,3,1,27,18,6,0,0,0,22,4,22,2,3
1234,2019-02-22 23:00:00,3,0,3,6,3,3,1,27,18,6,0,0,23,4,22,2,3
1235,2019-02-23 00:00:00,3,3,0,3,6,3,3,1,27,18,6,0,0,5,23,2,2
1236,2019-02-23 01:00:00,2,3,3,0,3,6,3,3,1,27,18,6,1,5,23,2,1
1237,2019-02-23 02:00:00,1,2,3,3,0,3,6,3,3,1,27,18,2,5,23,2,1
1238,2019-02-23 03:00:00,1,1,2,3,3,0,3,6,3,3,1,27,3,5,23,2,1
1239,2019-02-23 04:00:00,1,1,1,2,3,3,0,3,6,3,3,1,4,5,23,2,0
1240,2019-02-23 05:00:00,0,1,1,1,2,3,3,0,3,6,3,3,5,5,23,2,0
1241,2019-02-23 06:00:00,0,0,1,1,1,2,3,3,0,3,6,3,6,5,23,2,0
1242,2019-02-23 07:00:00,0,0,0,1,1,1,2,3,3,0,3,6,7,5,23,2,0
1243,2019-02-23 08:00:00,0,0,0,0,1,1,1,2,3,3,0,3,8,5,23,2,0
1244,2019-02-23 09:00:00,0,0,0,0,0,1,1,1,2,3,3,0,9,5,23,2,0
1245,2019-02-23 10:00:00,0,0,0,0,0,0,1,1,1,2,3,3,10,5,23,2,0
1246,2019-02-23 11:00:00,0,0,0,0,0,0,0,1,1,1,2,3,11,5,23,2,0
1247,2019-02-23 12:00:00,0,0,0,0,0,0,0,0,1,1,1,2,12,5,23,2,0
1248,2019-02-23 13:00:00,0,0,0,0,0,0,0,0,0,1,1,1,13,5,23,2,2
1249,2019-02-23 14:00:00,2,0,0,0,0,0,0,0,0,0,1,1,14,5,23,2,1
1250,2019-02-23 15:00:00,1,2,0,0,0,0,0,0,0,0,0,1,15,5,23,2,0
1251,2019-02-23 16:00:00,0,1,2,0,0,0,0,0,0,0,0,0,16,5,23,2,0
1252,2019-02-23 17:00:00,0,0,1,2,0,0,0,0,0,0,0,0,17,5,23,2,2
1253,2019-02-23 18:00:00,2,0,0,1,2,0,0,0,0,0,0,0,18,5,23,2,0
1254,2019-02-23 19:00:00,0,2,0,0,1,2,0,0,0,0,0,0,19,5,23,2,0
1255,2019-02-23 20:00:00,0,0,2,0,0,1,2,0,0,0,0,0,20,5,23,2,0
1256,2019-02-23 21:00:00,0,0,0,2,0,0,1,2,0,0,0,0,21,5,23,2,1
1257,2019-02-23 22:00:00,1,0,0,0,2,0,0,1,2,0,0,0,22,5,23,2,0
1258,2019-02-23 23:00:00,0,1,0,0,0,2,0,0,1,2,0,0,23,5,23,2,0
1259,2019-02-24 00:00:00,0,0,1,0,0,0,2,0,0,1,2,0,0,6,24,2,0
1260,2019-02-24 01:00:00,0,0,0,1,0,0,0,2,0,0,1,2,1,6,24,2,0
1261,2019-02-24 02:00:00,0,0,0,0,1,0,0,0,2,0,0,1,2,6,24,2,0
1262,2019-02-24 03:00:00,0,0,0,0,0,1,0,0,0,2,0,0,3,6,24,2,0
1263,2019-02-24 04:00:00,0,0,0,0,0,0,1,0,0,0,2,0,4,6,24,2,0
1264,2019-02-24 05:00:00,0,0,0,0,0,0,0,1,0,0,0,2,5,6,24,2,0
1265,2019-02-24 06:00:00,0,0,0,0,0,0,0,0,1,0,0,0,6,6,24,2,0
1266,2019-02-24 07:00:00,0,0,0,0,0,0,0,0,0,1,0,0,7,6,24,2,0
1267,2019-02-24 08:00:00,0,0,0,0,0,0,0,0,0,0,1,0,8,6,24,2,0
1268,2019-02-24 09:00:00,0,0,0,0,0,0,0,0,0,0,0,1,9,6,24,2,0
1269,2019-02-24 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,10,6,24,2,0
1270,2019-02-24 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,11,6,24,2,0
1271,2019-02-24 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,12,6,24,2,0
1272,2019-02-24 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,13,6,24,2,0
1273,2019-02-24 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,14,6,24,2,0
1274,2019-02-24 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,15,6,24,2,0
1275,2019-02-24 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,16,6,24,2,0
1276,2019-02-24 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,17,6,24,2,0
1277,2019-02-24 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,18,6,24,2,0
1278,2019-02-24 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,19,6,24,2,0
1279,2019-02-24 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,20,6,24,2,0
1280,2019-02-24 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,21,6,24,2,1
1281,2019-02-24 22:00:00,1,0,0,0,0,0,0,0,0,0,0,0,22,6,24,2,1
1282,2019-02-24 23:00:00,1,1,0,0,0,0,0,0,0,0,0,0,23,6,24,2,0
1283,2019-02-25 00:00:00,0,1,1,0,0,0,0,0,0,0,0,0,0,0,25,2,0
1284,2019-02-25 01:00:00,0,0,1,1,0,0,0,0,0,0,0,0,1,0,25,2,0
1285,2019-02-25 02:00:00,0,0,0,1,1,0,0,0,0,0,0,0,2,0,25,2,0
1286,2019-02-25 03:00:00,0,0,0,0,1,1,0,0,0,0,0,0,3,0,25,2,0
1287,2019-02-25 04:00:00,0,0,0,0,0,1,1,0,0,0,0,0,4,0,25,2,0
1288,2019-02-25 05:00:00,0,0,0,0,0,0,1,1,0,0,0,0,5,0,25,2,0
1289,2019-02-25 06:00:00,0,0,0,0,0,0,0,1,1,0,0,0,6,0,25,2,0
1290,2019-02-25 07:00:00,0,0,0,0,0,0,0,0,1,1,0,0,7,0,25,2,0
1291,2019-02-25 08:00:00,0,0,0,0,0,0,0,0,0,1,1,0,8,0,25,2,0
1292,2019-02-25 09:00:00,0,0,0,0,0,0,0,0,0,0,1,1,9,0,25,2,0
1293,2019-02-25 10:00:00,0,0,0,0,0,0,0,0,0,0,0,1,10,0,25,2,0
1294,2019-02-25 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,11,0,25,2,0
1295,2019-02-25 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,12,0,25,2,0
1296,2019-02-25 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,13,0,25,2,4
1297,2019-02-25 14:00:00,4,0,0,0,0,0,0,0,0,0,0,0,14,0,25,2,19
1298,2019-02-25 15:00:00,19,4,0,0,0,0,0,0,0,0,0,0,15,0,25,2,28
1299,2019-02-25 16:00:00,28,19,4,0,0,0,0,0,0,0,0,0,16,0,25,2,1
1300,2019-02-25 17:00:00,1,28,19,4,0,0,0,0,0,0,0,0,17,0,25,2,1
1301,2019-02-25 18:00:00,1,1,28,19,4,0,0,0,0,0,0,0,18,0,25,2,0
1302,2019-02-25 19:00:00,0,1,1,28,19,4,0,0,0,0,0,0,19,0,25,2,2
1303,2019-02-25 20:00:00,2,0,1,1,28,19,4,0,0,0,0,0,20,0,25,2,6
1304,2019-02-25 21:00:00,6,2,0,1,1,28,19,4,0,0,0,0,21,0,25,2,0
1305,2019-02-25 22:00:00,0,6,2,0,1,1,28,19,4,0,0,0,22,0,25,2,4
1306,2019-02-25 23:00:00,4,0,6,2,0,1,1,28,19,4,0,0,23,0,25,2,4
1307,2019-02-26 00:00:00,4,4,0,6,2,0,1,1,28,19,4,0,0,1,26,2,2
1308,2019-02-26 01:00:00,2,4,4,0,6,2,0,1,1,28,19,4,1,1,26,2,1
1309,2019-02-26 02:00:00,1,2,4,4,0,6,2,0,1,1,28,19,2,1,26,2,0
1310,2019-02-26 03:00:00,0,1,2,4,4,0,6,2,0,1,1,28,3,1,26,2,0
1311,2019-02-26 04:00:00,0,0,1,2,4,4,0,6,2,0,1,1,4,1,26,2,0
1312,2019-02-26 05:00:00,0,0,0,1,2,4,4,0,6,2,0,1,5,1,26,2,0
1313,2019-02-26 06:00:00,0,0,0,0,1,2,4,4,0,6,2,0,6,1,26,2,0
1314,2019-02-26 07:00:00,0,0,0,0,0,1,2,4,4,0,6,2,7,1,26,2,0
1315,2019-02-26 08:00:00,0,0,0,0,0,0,1,2,4,4,0,6,8,1,26,2,0
1316,2019-02-26 09:00:00,0,0,0,0,0,0,0,1,2,4,4,0,9,1,26,2,0
1317,2019-02-26 10:00:00,0,0,0,0,0,0,0,0,1,2,4,4,10,1,26,2,0
1318,2019-02-26 11:00:00,0,0,0,0,0,0,0,0,0,1,2,4,11,1,26,2,0
1319,2019-02-26 12:00:00,0,0,0,0,0,0,0,0,0,0,1,2,12,1,26,2,1
1320,2019-02-26 13:00:00,1,0,0,0,0,0,0,0,0,0,0,1,13,1,26,2,3
1321,2019-02-26 14:00:00,3,1,0,0,0,0,0,0,0,0,0,0,14,1,26,2,22
1322,2019-02-26 15:00:00,22,3,1,0,0,0,0,0,0,0,0,0,15,1,26,2,24
1323,2019-02-26 16:00:00,24,22,3,1,0,0,0,0,0,0,0,0,16,1,26,2,1
1324,2019-02-26 17:00:00,1,24,22,3,1,0,0,0,0,0,0,0,17,1,26,2,1
1325,2019-02-26 18:00:00,1,1,24,22,3,1,0,0,0,0,0,0,18,1,26,2,1
1326,2019-02-26 19:00:00,1,1,1,24,22,3,1,0,0,0,0,0,19,1,26,2,2
1327,2019-02-26 20:00:00,2,1,1,1,24,22,3,1,0,0,0,0,20,1,26,2,2
1328,2019-02-26 21:00:00,2,2,1,1,1,24,22,3,1,0,0,0,21,1,26,2,0
1329,2019-02-26 22:00:00,0,2,2,1,1,1,24,22,3,1,0,0,22,1,26,2,4
1330,2019-02-26 23:00:00,4,0,2,2,1,1,1,24,22,3,1,0,23,1,26,2,5
1331,2019-02-27 00:00:00,5,4,0,2,2,1,1,1,24,22,3,1,0,2,27,2,3
1332,2019-02-27 01:00:00,3,5,4,0,2,2,1,1,1,24,22,3,1,2,27,2,1
1333,2019-02-27 02:00:00,1,3,5,4,0,2,2,1,1,1,24,22,2,2,27,2,0
1334,2019-02-27 03:00:00,0,1,3,5,4,0,2,2,1,1,1,24,3,2,27,2,0
1335,2019-02-27 04:00:00,0,0,1,3,5,4,0,2,2,1,1,1,4,2,27,2,1
1336,2019-02-27 05:00:00,1,0,0,1,3,5,4,0,2,2,1,1,5,2,27,2,0
1337,2019-02-27 06:00:00,0,1,0,0,1,3,5,4,0,2,2,1,6,2,27,2,0
1338,2019-02-27 07:00:00,0,0,1,0,0,1,3,5,4,0,2,2,7,2,27,2,0
1339,2019-02-27 08:00:00,0,0,0,1,0,0,1,3,5,4,0,2,8,2,27,2,0
1340,2019-02-27 09:00:00,0,0,0,0,1,0,0,1,3,5,4,0,9,2,27,2,0
1341,2019-02-27 10:00:00,0,0,0,0,0,1,0,0,1,3,5,4,10,2,27,2,0
1342,2019-02-27 11:00:00,0,0,0,0,0,0,1,0,0,1,3,5,11,2,27,2,0
1343,2019-02-27 12:00:00,0,0,0,0,0,0,0,1,0,0,1,3,12,2,27,2,0
1344,2019-02-27 13:00:00,0,0,0,0,0,0,0,0,1,0,0,1,13,2,27,2,5
1345,2019-02-27 14:00:00,5,0,0,0,0,0,0,0,0,1,0,0,14,2,27,2,24
1346,2019-02-27 15:00:00,24,5,0,0,0,0,0,0,0,0,1,0,15,2,27,2,23
1347,2019-02-27 16:00:00,23,24,5,0,0,0,0,0,0,0,0,1,16,2,27,2,0
1348,2019-02-27 17:00:00,0,23,24,5,0,0,0,0,0,0,0,0,17,2,27,2,0
1349,2019-02-27 18:00:00,0,0,23,24,5,0,0,0,0,0,0,0,18,2,27,2,0
1350,2019-02-27 19:00:00,0,0,0,23,24,5,0,0,0,0,0,0,19,2,27,2,4
1351,2019-02-27 20:00:00,4,0,0,0,23,24,5,0,0,0,0,0,20,2,27,2,4
1352,2019-02-27 21:00:00,4,4,0,0,0,23,24,5,0,0,0,0,21,2,27,2,2
1353,2019-02-27 22:00:00,2,4,4,0,0,0,23,24,5,0,0,0,22,2,27,2,1
1354,2019-02-27 23:00:00,1,2,4,4,0,0,0,23,24,5,0,0,23,2,27,2,1
1355,2019-02-28 00:00:00,1,1,2,4,4,0,0,0,23,24,5,0,0,3,28,2,2
1356,2019-02-28 01:00:00,2,1,1,2,4,4,0,0,0,23,24,5,1,3,28,2,1
1357,2019-02-28 02:00:00,1,2,1,1,2,4,4,0,0,0,23,24,2,3,28,2,0
1358,2019-02-28 03:00:00,0,1,2,1,1,2,4,4,0,0,0,23,3,3,28,2,0
1359,2019-02-28 04:00:00,0,0,1,2,1,1,2,4,4,0,0,0,4,3,28,2,0
1360,2019-02-28 05:00:00,0,0,0,1,2,1,1,2,4,4,0,0,5,3,28,2,0
1361,2019-02-28 06:00:00,0,0,0,0,1,2,1,1,2,4,4,0,6,3,28,2,0
1362,2019-02-28 07:00:00,0,0,0,0,0,1,2,1,1,2,4,4,7,3,28,2,0
1363,2019-02-28 08:00:00,0,0,0,0,0,0,1,2,1,1,2,4,8,3,28,2,0
1364,2019-02-28 09:00:00,0,0,0,0,0,0,0,1,2,1,1,2,9,3,28,2,0
1365,2019-02-28 10:00:00,0,0,0,0,0,0,0,0,1,2,1,1,10,3,28,2,0
1366,2019-02-28 11:00:00,0,0,0,0,0,0,0,0,0,1,2,1,11,3,28,2,0
1367,2019-02-28 12:00:00,0,0,0,0,0,0,0,0,0,0,1,2,12,3,28,2,0
1368,2019-02-28 13:00:00,0,0,0,0,0,0,0,0,0,0,0,1,13,3,28,2,4
1369,2019-02-28 14:00:00,4,0,0,0,0,0,0,0,0,0,0,0,14,3,28,2,16
1370,2019-02-28 15:00:00,16,4,0,0,0,0,0,0,0,0,0,0,15,3,28,2,30
1371,2019-02-28 16:00:00,30,16,4,0,0,0,0,0,0,0,0,0,16,3,28,2,1
1372,2019-02-28 17:00:00,1,30,16,4,0,0,0,0,0,0,0,0,17,3,28,2,1
1373,2019-02-28 18:00:00,1,1,30,16,4,0,0,0,0,0,0,0,18,3,28,2,0
1374,2019-02-28 19:00:00,0,1,1,30,16,4,0,0,0,0,0,0,19,3,28,2,2
1375,2019-02-28 20:00:00,2,0,1,1,30,16,4,0,0,0,0,0,20,3,28,2,2
1376,2019-02-28 21:00:00,2,2,0,1,1,30,16,4,0,0,0,0,21,3,28,2,1
1377,2019-02-28 22:00:00,1,2,2,0,1,1,30,16,4,0,0,0,22,3,28,2,3
1378,2019-02-28 23:00:00,3,1,2,2,0,1,1,30,16,4,0,0,23,3,28,2,4
1379,2019-03-01 00:00:00,4,3,1,2,2,0,1,1,30,16,4,0,0,4,1,3,3
1380,2019-03-01 01:00:00,3,4,3,1,2,2,0,1,1,30,16,4,1,4,1,3,2
1381,2019-03-01 02:00:00,2,3,4,3,1,2,2,0,1,1,30,16,2,4,1,3,0
1382,2019-03-01 03:00:00,0,2,3,4,3,1,2,2,0,1,1,30,3,4,1,3,0
1383,2019-03-01 04:00:00,0,0,2,3,4,3,1,2,2,0,1,1,4,4,1,3,0
1384,2019-03-01 05:00:00,0,0,0,2,3,4,3,1,2,2,0,1,5,4,1,3,0
1385,2019-03-01 06:00:00,0,0,0,0,2,3,4,3,1,2,2,0,6,4,1,3,1
1386,2019-03-01 07:00:00,1,0,0,0,0,2,3,4,3,1,2,2,7,4,1,3,0
1387,2019-03-01 08:00:00,0,1,0,0,0,0,2,3,4,3,1,2,8,4,1,3,0
1388,2019-03-01 09:00:00,0,0,1,0,0,0,0,2,3,4,3,1,9,4,1,3,0
1389,2019-03-01 10:00:00,0,0,0,1,0,0,0,0,2,3,4,3,10,4,1,3,0
1390,2019-03-01 11:00:00,0,0,0,0,1,0,0,0,0,2,3,4,11,4,1,3,0
1391,2019-03-01 12:00:00,0,0,0,0,0,1,0,0,0,0,2,3,12,4,1,3,0
1392,2019-03-01 13:00:00,0,0,0,0,0,0,1,0,0,0,0,2,13,4,1,3,2
1393,2019-03-01 14:00:00,2,0,0,0,0,0,0,1,0,0,0,0,14,4,1,3,3
1394,2019-03-01 15:00:00,3,2,0,0,0,0,0,0,1,0,0,0,15,4,1,3,7
1395,2019-03-01 16:00:00,7,3,2,0,0,0,0,0,0,1,0,0,16,4,1,3,11
1396,2019-03-01 17:00:00,11,7,3,2,0,0,0,0,0,0,1,0,17,4,1,3,8
1397,2019-03-01 18:00:00,8,11,7,3,2,0,0,0,0,0,0,1,18,4,1,3,4
1398,2019-03-01 19:00:00,4,8,11,7,3,2,0,0,0,0,0,0,19,4,1,3,3
1399,2019-03-01 20:00:00,3,4,8,11,7,3,2,0,0,0,0,0,20,4,1,3,2
1400,2019-03-01 21:00:00,2,3,4,8,11,7,3,2,0,0,0,0,21,4,1,3,1
1401,2019-03-01 22:00:00,1,2,3,4,8,11,7,3,2,0,0,0,22,4,1,3,1
1402,2019-03-01 23:00:00,1,1,2,3,4,8,11,7,3,2,0,0,23,4,1,3,1
1403,2019-03-02 00:00:00,1,1,1,2,3,4,8,11,7,3,2,0,0,5,2,3,0
1404,2019-03-02 01:00:00,0,1,1,1,2,3,4,8,11,7,3,2,1,5,2,3,0
1405,2019-03-02 02:00:00,0,0,1,1,1,2,3,4,8,11,7,3,2,5,2,3,0
1406,2019-03-02 03:00:00,0,0,0,1,1,1,2,3,4,8,11,7,3,5,2,3,0
1407,2019-03-02 04:00:00,0,0,0,0,1,1,1,2,3,4,8,11,4,5,2,3,0
1408,2019-03-02 05:00:00,0,0,0,0,0,1,1,1,2,3,4,8,5,5,2,3,0
1409,2019-03-02 06:00:00,0,0,0,0,0,0,1,1,1,2,3,4,6,5,2,3,0
1410,2019-03-02 07:00:00,0,0,0,0,0,0,0,1,1,1,2,3,7,5,2,3,0
1411,2019-03-02 08:00:00,0,0,0,0,0,0,0,0,1,1,1,2,8,5,2,3,0
1412,2019-03-02 09:00:00,0,0,0,0,0,0,0,0,0,1,1,1,9,5,2,3,0
1413,2019-03-02 10:00:00,0,0,0,0,0,0,0,0,0,0,1,1,10,5,2,3,0
1414,2019-03-02 11:00:00,0,0,0,0,0,0,0,0,0,0,0,1,11,5,2,3,0
1415,2019-03-02 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,3,0
1416,2019-03-02 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,13,5,2,3,0
1417,2019-03-02 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,14,5,2,3,0
1418,2019-03-02 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,15,5,2,3,0
1419,2019-03-02 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,16,5,2,3,0
1420,2019-03-02 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,17,5,2,3,1
1421,2019-03-02 18:00:00,1,0,0,0,0,0,0,0,0,0,0,0,18,5,2,3,2
1422,2019-03-02 19:00:00,2,1,0,0,0,0,0,0,0,0,0,0,19,5,2,3,0
1423,2019-03-02 20:00:00,0,2,1,0,0,0,0,0,0,0,0,0,20,5,2,3,1
1424,2019-03-02 21:00:00,1,0,2,1,0,0,0,0,0,0,0,0,21,5,2,3,0
1425,2019-03-02 22:00:00,0,1,0,2,1,0,0,0,0,0,0,0,22,5,2,3,0
1426,2019-03-02 23:00:00,0,0,1,0,2,1,0,0,0,0,0,0,23,5,2,3,0
1427,2019-03-03 00:00:00,0,0,0,1,0,2,1,0,0,0,0,0,0,6,3,3,0
1428,2019-03-03 01:00:00,0,0,0,0,1,0,2,1,0,0,0,0,1,6,3,3,0
1429,2019-03-03 02:00:00,0,0,0,0,0,1,0,2,1,0,0,0,2,6,3,3,0
1430,2019-03-03 03:00:00,0,0,0,0,0,0,1,0,2,1,0,0,3,6,3,3,0
1431,2019-03-03 04:00:00,0,0,0,0,0,0,0,1,0,2,1,0,4,6,3,3,0
1432,2019-03-03 05:00:00,0,0,0,0,0,0,0,0,1,0,2,1,5,6,3,3,0
1433,2019-03-03 06:00:00,0,0,0,0,0,0,0,0,0,1,0,2,6,6,3,3,0
1434,2019-03-03 07:00:00,0,0,0,0,0,0,0,0,0,0,1,0,7,6,3,3,0
1435,2019-03-03 08:00:00,0,0,0,0,0,0,0,0,0,0,0,1,8,6,3,3,0
1436,2019-03-03 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,3,0
1437,2019-03-03 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,10,6,3,3,0
1438,2019-03-03 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,11,6,3,3,0
1439,2019-03-03 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,12,6,3,3,0
1440,2019-03-03 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,13,6,3,3,0
1441,2019-03-03 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,14,6,3,3,0
1442,2019-03-03 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,15,6,3,3,0
1443,2019-03-03 16:00:00,0,0,0,0,0,0,0,0,0,0,0,0,16,6,3,3,0
1444,2019-03-03 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,17,6,3,3,0
1445,2019-03-03 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,18,6,3,3,0
1446,2019-03-03 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,19,6,3,3,1
1447,2019-03-03 20:00:00,1,0,0,0,0,0,0,0,0,0,0,0,20,6,3,3,0
1448,2019-03-03 21:00:00,0,1,0,0,0,0,0,0,0,0,0,0,21,6,3,3,0
1449,2019-03-03 22:00:00,0,0,1,0,0,0,0,0,0,0,0,0,22,6,3,3,0
1450,2019-03-03 23:00:00,0,0,0,1,0,0,0,0,0,0,0,0,23,6,3,3,0
1451,2019-03-04 00:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0
1452,2019-03-04 01:00:00,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,3,0
1453,2019-03-04 02:00:00,0,0,0,0,0,0,1,0,0,0,0,0,2,0,4,3,0
1454,2019-03-04 03:00:00,0,0,0,0,0,0,0,1,0,0,0,0,3,0,4,3,0
1455,2019-03-04 04:00:00,0,0,0,0,0,0,0,0,1,0,0,0,4,0,4,3,0
1456,2019-03-04 05:00:00,0,0,0,0,0,0,0,0,0,1,0,0,5,0,4,3,0
1457,2019-03-04 06:00:00,0,0,0,0,0,0,0,0,0,0,1,0,6,0,4,3,0
1458,2019-03-04 07:00:00,0,0,0,0,0,0,0,0,0,0,0,1,7,0,4,3,0
1459,2019-03-04 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,3,0
1460,2019-03-04 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,3,0
1461,2019-03-04 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,3,0
1462,2019-03-04 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,3,0
1463,2019-03-04 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,12,0,4,3,1
1464,2019-03-04 13:00:00,1,0,0,0,0,0,0,0,0,0,0,0,13,0,4,3,3
1465,2019-03-04 14:00:00,3,1,0,0,0,0,0,0,0,0,0,0,14,0,4,3,21
1466,2019-03-04 15:00:00,21,3,1,0,0,0,0,0,0,0,0,0,15,0,4,3,26
1467,2019-03-04 16:00:00,26,21,3,1,0,0,0,0,0,0,0,0,16,0,4,3,1
1468,2019-03-04 17:00:00,1,26,21,3,1,0,0,0,0,0,0,0,17,0,4,3,0
1469,2019-03-04 18:00:00,0,1,26,21,3,1,0,0,0,0,0,0,18,0,4,3,0
1470,2019-03-04 19:00:00,0,0,1,26,21,3,1,0,0,0,0,0,19,0,4,3,2
1471,2019-03-04 20:00:00,2,0,0,1,26,21,3,1,0,0,0,0,20,0,4,3,3
1472,2019-03-04 21:00:00,3,2,0,0,1,26,21,3,1,0,0,0,21,0,4,3,2
1473,2019-03-04 22:00:00,2,3,2,0,0,1,26,21,3,1,0,0,22,0,4,3,0
1474,2019-03-04 23:00:00,0,2,3,2,0,0,1,26,21,3,1,0,23,0,4,3,3
1475,2019-03-05 00:00:00,3,0,2,3,2,0,0,1,26,21,3,1,0,1,5,3,3
1476,2019-03-05 01:00:00,3,3,0,2,3,2,0,0,1,26,21,3,1,1,5,3,1
1477,2019-03-05 02:00:00,1,3,3,0,2,3,2,0,0,1,26,21,2,1,5,3,1
1478,2019-03-05 03:00:00,1,1,3,3,0,2,3,2,0,0,1,26,3,1,5,3,0
1479,2019-03-05 04:00:00,0,1,1,3,3,0,2,3,2,0,0,1,4,1,5,3,0
1480,2019-03-05 05:00:00,0,0,1,1,3,3,0,2,3,2,0,0,5,1,5,3,0
1481,2019-03-05 06:00:00,0,0,0,1,1,3,3,0,2,3,2,0,6,1,5,3,0
1482,2019-03-05 07:00:00,0,0,0,0,1,1,3,3,0,2,3,2,7,1,5,3,0
1483,2019-03-05 08:00:00,0,0,0,0,0,1,1,3,3,0,2,3,8,1,5,3,0
1484,2019-03-05 09:00:00,0,0,0,0,0,0,1,1,3,3,0,2,9,1,5,3,0
1485,2019-03-05 10:00:00,0,0,0,0,0,0,0,1,1,3,3,0,10,1,5,3,0
1486,2019-03-05 11:00:00,0,0,0,0,0,0,0,0,1,1,3,3,11,1,5,3,0
1487,2019-03-05 12:00:00,0,0,0,0,0,0,0,0,0,1,1,3,12,1,5,3,0
1488,2019-03-05 13:00:00,0,0,0,0,0,0,0,0,0,0,1,1,13,1,5,3,6
1489,2019-03-05 14:00:00,6,0,0,0,0,0,0,0,0,0,0,1,14,1,5,3,18
1490,2019-03-05 15:00:00,18,6,0,0,0,0,0,0,0,0,0,0,15,1,5,3,25
1491,2019-03-05 16:00:00,25,18,6,0,0,0,0,0,0,0,0,0,16,1,5,3,1
1492,2019-03-05 17:00:00,1,25,18,6,0,0,0,0,0,0,0,0,17,1,5,3,1
1493,2019-03-05 18:00:00,1,1,25,18,6,0,0,0,0,0,0,0,18,1,5,3,0
1494,2019-03-05 19:00:00,0,1,1,25,18,6,0,0,0,0,0,0,19,1,5,3,3
1495,2019-03-05 20:00:00,3,0,1,1,25,18,6,0,0,0,0,0,20,1,5,3,2
1496,2019-03-05 21:00:00,2,3,0,1,1,25,18,6,0,0,0,0,21,1,5,3,1
1497,2019-03-05 22:00:00,1,2,3,0,1,1,25,18,6,0,0,0,22,1,5,3,1
1498,2019-03-05 23:00:00,1,1,2,3,0,1,1,25,18,6,0,0,23,1,5,3,3
1499,2019-03-06 00:00:00,3,1,1,2,3,0,1,1,25,18,6,0,0,2,6,3,4
1500,2019-03-06 01:00:00,4,3,1,1,2,3,0,1,1,25,18,6,1,2,6,3,0
1501,2019-03-06 02:00:00,0,4,3,1,1,2,3,0,1,1,25,18,2,2,6,3,0
1502,2019-03-06 03:00:00,0,0,4,3,1,1,2,3,0,1,1,25,3,2,6,3,0
1503,2019-03-06 04:00:00,0,0,0,4,3,1,1,2,3,0,1,1,4,2,6,3,0
1504,2019-03-06 05:00:00,0,0,0,0,4,3,1,1,2,3,0,1,5,2,6,3,1
1505,2019-03-06 06:00:00,1,0,0,0,0,4,3,1,1,2,3,0,6,2,6,3,0
1506,2019-03-06 07:00:00,0,1,0,0,0,0,4,3,1,1,2,3,7,2,6,3,0
1507,2019-03-06 08:00:00,0,0,1,0,0,0,0,4,3,1,1,2,8,2,6,3,0
1508,2019-03-06 09:00:00,0,0,0,1,0,0,0,0,4,3,1,1,9,2,6,3,0
